Timestamp,Direction,Status,Source,Destination,Command,Length,Crc,Data
2019-04-11T18:15:39.173,Received,Valid,0xBC,0x80,0xF2,0x13,0xE903,0x0562006201620262036204
2019-04-11T18:15:39.313,Received,Valid,0xBC,0x80,0xF5,0x2C,0xD1C4,0x056200040000000062010400000000620204000000006203040000000062040400000000
2019-04-11T18:15:39.333,Received,Valid,0x80,0xBC,0xF5,0x08,0x1931,
2019-04-11T18:16:01.506,Sent,Acknowledged,0xE4,0x80,0xF0,0x0F,0xAA93,0x03FFF0FFF1FFF2
2019-04-11T18:16:01.626,Received,Valid,0x80,0xE4,0xF0,0xD2,0xBD18,0x03FFF04000202B1800000000000000000000000E0000000100000000001D639C000000000000000000000000000000000000000000000000000000010000000100000000FFF14000202FDD00000000000000000000000C0000000100000000001D6941000000000000000000000000000000000000000000000000000000010000000100000000FFF240001F240700000000000000000000000A0000000100000000001D494F000000000000000000000000000000000000000000000000000000010000000100000000
2019-04-11T18:16:04.688,Received,Valid,0xBC,0x80,0xF2,0x12,0xB4F8,0x03F33300F31300F33600
2019-04-11T18:16:04.708,Received,Valid,0x80,0xBC,0xF2,0x0F,0xC63E,0x03F333F313F336
2019-04-11T18:16:04.818,Received,Valid,0xBC,0x80,0xF1,0x0D,0x1344,0x01F3380101
2019-04-11T18:16:04.838,Received,Valid,0x80,0xBC,0xF1,0x0B,0x29BE,0x01F338
2019-04-11T18:16:04.868,Received,Valid,0x80,0xBC,0xF5,0x1A,0x9845,0x03F3330101F3130100F33606000000000000
2019-04-11T18:16:04.998,Received,Valid,0xBC,0x80,0xF1,0x09,0x3F69,0x00
